job_id,combined_text,job_title
289794,"Word Processor Needed for Design Engineering Firm! OfficeTeam San Francisco Seasonal/Temp Ref ID: 00410-186886Classification: Word ProcessorCompensation: $20.00 to $25.00 per hourOfficeTeam is currently recruiting for an Advanced Word Processor for a Design Engineering firm!  In this role, your primary responsibility will be editing engineering specs. Prior experience necessary. The ideal candidate will be a high level word processor, a strong editor, an expert at styles and formatting, and will possess stellar attention to detail.     RESPONSIBILITIES  Input data into computers at a very efficient rate of speed. Set up and prepare reports. Perform research as necessary. Prepare letters and other correspondence. Type emails and speeches. Prepare mailing labels. Write highly technical material. Plan and key complex statistical tables. Complete spreadsheets. Edit material. Prepare master copies for distribution and approval. Input items, numbers, or other data including customer information, medical records, memberships, or licenses into computer. Use scanners, electronically transmitted files, or other forms of character recognition systems. Proofread entries. Confer with managers on final product. Word Processor Needed for Design Engineering Firm! @ OfficeTeam",Word Processor Needed for Design Engineering Firm! @ OfficeTeam
289801,"Data Coordinator for Marketing Firm! OfficeTeam Rockland Seasonal/Temp Ref ID: 02110-109776Classification: General Office ClerkCompensation: DOEOfficeTeam is working with a client here in the South Shore that is in need of a Data Coordinator. As Data Coordinator, you are responsible for compiling and tracking information via Microsoft Excel, updating and maintaining the client database, and ensuring all data is correct. The Data Coordinator also works closely with the sales team, offering back office support to assist with escalated customer inquiries. Strong analytical, problem solving and Excel skills are a must! Data Coordinator for Marketing Firm! @ OfficeTeam",Data Coordinator for Marketing Firm! @ OfficeTeam
289806,"Data Entry Clerk OfficeTeam Rockaway Seasonal/Temp Ref ID: 02750-116858Classification: Data EntryCompensation: $8.00 to $10.00 per hourA well known company located in Rockaway, NJ is looking for a motivated Data Entry Clerk to assist with office duties. The Data Entry Clerk will be responsible for analyzing and maintaining a database of intermodal chassis movement data. Duties include but are not limited too: monitoring of EDI transmissions to insure data accuracy, assisting with special database and research, data entry using their online systems, set up of reference data, tables and user profiles, identify errors, and perform any other clerical duties as necessary. The ideal candidate should have excellent written and verbal skills, proficient in Microsoft Office-Word, high accuracy of typing, and must be able to work independently as well as in a team environment. Interested candidates please apply now.! Data Entry Clerk @ OfficeTeam",Data Entry Clerk @ OfficeTeam
290118, ,Data Management Quality Control Specialist Intern
290194,"Intern - Finance Billing and Collections Sunquest Information Systems, Inc Tucson Intern  Are you computer and calculator savvy?  Are you at home moving between different databases and have an interest in auditing?   If you answered YES, then you might be perfect for Sunquest’s Finance Internship!    As a Finance Billing & Collections Intern, you would be contributing to:   • Auditing and organizing data for the Finance department systems, with some client interaction.   Your projects may include:  1. Verifying assets between Sunquest systems and client systems  2. Auditing change order information  3. Information/data audit and clean-up  Intern - Finance Billing and Collections @ Sunquest Information Systems, Inc","Intern - Finance Billing and Collections @ Sunquest Information Systems, Inc"
290264,"Technology Sales Specialist MarketSource White Marsh Part-Time Technology Sales SpecialistMarketSource is currently looking for exceptional individuals to fill a permanent part-time position in assisted sales. This Technology Sales Specialist position requires a solid understanding of consumer electronics and the ability to sell technology with extraordinary customer satisfaction. The ideal candidate will be responsible for proactively approaching customers in a retail environment and assisting with product sales.
 
These part time positions require 100% personality, dependability, professionalism, and a desire to have fun! The general hours are on the weekends with some flexible weekday hours.  There will be additional shifts you can pick up intermittently for extra hours.  This role incorporates a mixture of sales, training and brand advocacy and is an exciting opportunity for someone who enjoys technology and in person customer interaction.
 
These are permanent part time positions – We are looking for candidates who are searching for a long term part time opportunity.
Key Responsibilities:

Driving product sales at assigned events through customer interaction
Educate customers and associates on why the product is the best choice for customers
Product demonstration, merchandising, marketing, and advertising
Professionally representing MarketSource and its clients at all times
Maintaining a sound knowledge of client's consumer electronic products
Increase visibility and value in client’s products and services
Must meet paid e-learning requirements

Job Requirements: 

Ability to work on weekends
Must have Smart Phone capability
1-2 years of sales, marketing, customer service or event promotion experience a plus
Passionate, committed, and high level of energy
Must be a self-starter, energetic, and results driven
Basic technical knowledge a requirement
Advanced technology skills and abilities a plus
Reliable Internet access

Physical Job Requirements:

Bending, stooping, reaching, twisting, lifting, pushing, pulling and moving items
Requires the ability to move around the store and maneuver merchandise when necessary
Walking and Standing
Requires moving around the store to assist Customers
Identifying and reading reports
Requires recognizing, identifying and using products and necessary reports

 
Please Email Résumé or Call:
Markel Davis
Talent Acquisition Specialist
770.375.4041
[Click Here to Email Your Resumé] Technology Sales Specialist @ MarketSource",Technology Sales Specialist @ MarketSource
290265,"Technology Sales Specialist MarketSource Owasso Part-Time Technology Sales SpecialistMarketSource is currently looking for exceptional individuals to fill a permanent part-time position in assisted sales. This Technology Sales Specialist position requires a solid understanding of consumer electronics and the ability to sell technology with extraordinary customer satisfaction. The ideal candidate will be responsible for proactively approaching customers in a retail environment and assisting with product sales.
 
These part time positions require 100% personality, dependability, professionalism, and a desire to have fun! The general hours are on the weekends with some flexible weekday hours.  There will be additional shifts you can pick up intermittently for extra hours.  This role incorporates a mixture of sales, training and brand advocacy and is an exciting opportunity for someone who enjoys technology and in person customer interaction.
 
These are permanent part time positions – We are looking for candidates who are searching for a long term part time opportunity.
Key Responsibilities:

Driving product sales at assigned events through customer interaction
Educate customers and associates on why the product is the best choice for customers
Product demonstration, merchandising, marketing, and advertising
Professionally representing MarketSource and its clients at all times
Maintaining a sound knowledge of client's consumer electronic products
Increase visibility and value in client’s products and services
Must meet paid e-learning requirements

Job Requirements: 

Ability to work on weekends
Must have Smart Phone capability
1-2 years of sales, marketing, customer service or event promotion experience a plus
Passionate, committed, and high level of energy
Must be a self-starter, energetic, and results driven
Basic technical knowledge a requirement
Advanced technology skills and abilities a plus
Reliable Internet access

Physical Job Requirements:

Bending, stooping, reaching, twisting, lifting, pushing, pulling and moving items
Requires the ability to move around the store and maneuver merchandise when necessary
Walking and Standing
Requires moving around the store to assist Customers
Identifying and reading reports
Requires recognizing, identifying and using products and necessary reports

 
If interested, please send resume or call:
Ryan Rutledge
Talent Acquisition Specialist
[Click Here to Email Your Resumé]
770-375-4088 Technology Sales Specialist @ MarketSource",Technology Sales Specialist @ MarketSource
290279,"Technology Sales Specialist MarketSource Miami Part-Time Technology Sales SpecialistMarketSource is currently looking for exceptional individuals to fill a permanent part-time position in assisted sales. This Technology Sales Specialist position requires a solid understanding of consumer electronics and the ability to sell technology with extraordinary customer satisfaction. The ideal candidate will be responsible for proactively approaching customers in a retail environment and assisting with product sales.
 
These part time positions require 100% personality, dependability, professionalism, and a desire to have fun! The general hours are on the weekends with some flexible weekday hours.  There will be additional shifts you can pick up intermittently for extra hours.  This role incorporates a mixture of sales, training and brand advocacy and is an exciting opportunity for someone who enjoys technology and in person customer interaction.
 
These are permanent part time positions – We are looking for candidates who are searching for a long term part time opportunity.
Key Responsibilities:

Driving product sales at assigned events through customer interaction
Educate customers and associates on why the product is the best choice for customers
Product demonstration, merchandising, marketing, and advertising
Professionally representing MarketSource and its clients at all times
Maintaining a sound knowledge of client's consumer electronic products
Increase visibility and value in client’s products and services
Must meet paid e-learning requirements

Job Requirements: 

Ability to work on weekends
Must have Smart Phone capability
1-2 years of sales, marketing, customer service or event promotion experience a plus
Passionate, committed, and high level of energy
Must be a self-starter, energetic, and results driven
Basic technical knowledge a requirement
Advanced technology skills and abilities a plus
Reliable Internet access

Physical Job Requirements:

Bending, stooping, reaching, twisting, lifting, pushing, pulling and moving items
Requires the ability to move around the store and maneuver merchandise when necessary
Walking and Standing
Requires moving around the store to assist Customers
Identifying and reading reports
Requires recognizing, identifying and using products and necessary reports

 
Please Email Résumé or Call:
Allison Wilcox
Talent Acquisition Specialist
770.375.4202
[Click Here to Email Your Resumé] Technology Sales Specialist @ MarketSource",Technology Sales Specialist @ MarketSource
290289,"Security Engineer Paladin Consulting Inc Philadelphia Full-Time/Part-Time Paladin Consulting is currently hiring a Security Engineer to join our team working onsite at our client's office located in Philadelphia, PA.We work with companies that offer environments for our employees to contribute, learn, and advance their career. We understand what is important to you and work to help you accomplish your career goals. Paladin offers excellent and affordable benefits and a team that works for you. We treat our consulting professionals like they are part of the family.Job Title: Security EngineerWork Location: Philadelphia, PALength of Position: 3 month contract with option to hireEducation Requirements: College Degree preferred, but will consider applicants with equivalent work-related experience with a minimum educational requirement of a H.S. Diploma or GED equivalent.Job Description: 	Operates company's internal data communications systems. 	Plans, designs and implements local and wide-area network solutions between multiple platforms and protocols (including IP and VOIP). 	Supports/troubleshoots network issues and coordinates with vendors for installation of such items as routers and switches. 	Works on project implementation. 	Provides training and assists with proposal writing. 	Conducts project planning, and cost analysis.Skills Required:	Minimum 2 years industry experience. 	Extensive working knowledge of threat management technologies including IDS, HIDS, FIMS, malicious traffic management, and anti-virus is required. 	Extensive working knowledge of access management including 2-factor authentication systems, Certification Authority system, SSL VPN, content management and filtering systems is required. 	Extensive working knowledge of critical authentication systems including active directory, TACACS+ , and RADIUS is required. 	Extensive working knowledge of routing protocols including BGP4, OSPF, ISIS and knowledge of the Internet concepts and routing architectures is required. 	Extensive working knowledge of spanning tree and layer two switching concepts is required. 	Working knowledge of SIEM is required. 	GSEC, GIAC or other equivalent certifications is preferred. 	Ability to effectively use diagnostic tools is required. 	Ability to learn and respond to demands in a fast-paced, highly technical environment and to manage multiple projects and responsibilities is required. 	Ability to effectively work in a team environment, as well as, independently is required. 	Good organizational, time management and service delivery skills are required. 	Effective written and oral communication skills are required. 	Strong computer skills and proficiency in productivity tools are requiredSearch our jobs Click HereJoin our Talent Network Click HereWhy Join Our Talent Network? Joining our Talent Network will enhance your job search and application process. Whether you choose to apply or just leave your information, we look forward to staying connected with you. 	Receive alerts with new job opportunities that match your interests 	Receive relevant communications and updates from our organization 	Share job opportunities with family and friends through Social Media or emailPaladin is an EEOC employer. We drug test and background check!  Security Engineer @ Paladin Consulting Inc",Security Engineer @ Paladin Consulting Inc
290295,"Civil & Environmental Engineering Interns - Eureka GHD Eureka Part-Time With more than 8500 people around the globe, GHD is one of the world’s leading professional services companies operating in the global markets of water, energy and resources, environment, property and buildings, and transportation. Serving clients across five continents and the Pacific region, GHD people share a passion for exceeding the expectations of our clients and contributing to their success. With a 60+ year history in Eureka, GHD is a committed member of the Humboldt County community. We have a supportive office culture that encourages camaraderie and teamwork. We take pride in our LEED certified office building, electric pool car, community volunteer days, and unique company events such as our annual crab feed, beach clean-up day, and BBBS Bowl For Kids Sake. We’re looking for a dedicated team player to add value to our organization.  What we are looking for Enthusiastic interns of junior standing or higher from Bachelors program in Civil Engineering or Environmental Engineering are encouraged to apply. Ideally, you will have excellent communication skills; enjoy working in a collaborative team environment and have the ability to apply your newly acquired skills while working with a diverse range of clients and projects. This is an hourly/as needed role, with potential work up to 40 hours per week over the summer period.  What we offer At GHD we are focused on the development of our entry-level staff & interns. We have ongoing opportunities for networking, training, mentoring, as well as exposure to different business areas and career paths. At GHD our interns and entry-level professionals are actively involved in a variety of projects that will develop their technical and professional skills. All our intern and entry-level openings are paid positions.  At GHD we have comprehensive internal and external training and development programs. On the job coaching, knowledge sharing networks and our mentoring program assist our people to achieve professional engineering licensure and continuing career advancement. At GHD we offer outstanding opportunities for talented professionals to apply and develop their skills across a range of industries and within a culturally diverse global company. To apply Please submit a copy of your resume, cover letter & academic transcript to the appropriate role via: http://www.ghd.com As a multicultural organization, we encourage individual achievement and recognize the strength of a diverse workforce. GHD is an Equal Opportunity and Affirmative Action Employer, minorities, females, individuals with disabilities, veterans. Our intern program is the ideal stepping stone to a potential career after graduation.    Civil & Environmental Engineering Interns - Eureka @ GHD",Civil & Environmental Engineering Interns - Eureka @ GHD
290299,"3/4-Time Instructors, Mechanical Engineering Rowan University Glassboro Part-Time The Department of Mechanical Engineering is searching for part-time instructors who have an interest and expertise in teaching core mechanical engineering courses. The successful candidate will also teach Freshman and/or Sophomore Engineering Clinics as well as engage in relevant service activities. Candidates should have a strong foundation in one or more areas of Mechanical Engineering, particularly mechanical design, mechanics and thermal-fluid sciences. Excellence in teaching is required. Industrial experience, interest in and ability to conduct research on teaching or engineering work are considered as a positive. The candidate should possess a Ph.D. degree in mechanical engineering and a Baccalaureate degree from an ABET-accredited engineering program (or equivalent).  In addition, the successful candidate is expected to have excellent written and orgal communication skills.Salary: CompetitiveStart Date: September 1, 2015   Rowan University is a comprehensive state-designated research institution with approximately 15,000 students. Its main campus is located in Glassboro, N.J., 20-miles southeast of Philadelphia, and it has a branch campus and medical school in Camden and a second medical school in nearby Stratford. Rowan is the second university in the country to offer M.D. and D.O. medical-degree granting programs. The School of Osteopathic Medicine has a faculty practice plan that serves approximately 200,000 patients in Southern New Jersey. The institution is also home to the South Jersey Technology Park, which fosters the translation of applied research into commercial products and processes. Its business incubator also supports that mission. The University boasts seven colleges-Rohrer College of Business and colleges of Communication and Creative Arts, Education, Engineering, Humanities and Social Sciences, Performing Arts, and Science and Mathematics.    3/4-Time Instructors, Mechanical Engineering @ Rowan University","3/4-Time Instructors, Mechanical Engineering @ Rowan University"
290300,"* Time Instructors, Civil and Environmental Engineering Rowan University Glassboro Part-Time The Department of Civil and Environmental Engineering at Rowan University is seeking applicants for a non-tenure track position to teach undergraduate courses in Civil and Environmental Engineering, preferably Environmental Engineering, Structural Engineering and Geotechnical Engineering but other areas of Civil and Environmental Engineering will also be considered. Candidates should demonstrate the ability to teach effectively at the undergraduate level.  A Ph.D. in civil engineering and a baccalaureate degree from an ABET‑ accredited engineering program (or equivalent) are required.  In addition, the successful candidate is expected to have excellent written and oral communication skills. Start Date :  September 1, 2015   Rowan University is a comprehensive state-designated research institution with approximately 15,000 students. Its main campus is located in Glassboro, N.J., 20-miles southeast of Philadelphia, and it has a branch campus and medical school in Camden and a second medical school in nearby Stratford. Rowan is the second university in the country to offer M.D. and D.O. medical-degree granting programs. The School of Osteopathic Medicine has a faculty practice plan that serves approximately 200,000 patients in Southern New Jersey. The institution is also home to the South Jersey Technology Park, which fosters the translation of applied research into commercial products and processes. Its business incubator also supports that mission. The University boasts seven colleges-Rohrer College of Business and colleges of Communication and Creative Arts, Education, Engineering, Humanities and Social Sciences, Performing Arts, and Science and Mathematics.    * Time Instructors, Civil and Environmental Engineering @ Rowan University","* Time Instructors, Civil and Environmental Engineering @ Rowan University"
290301,"IT / CYBER SECURITY INSTRUCTOR Keiser University Fort Myers Part-Time Keiser University is a regionally accredited, private, career university that provides educational programs at the undergraduate and graduate levels for a diverse student body. The main campus is located in Fort Lauderdale with campuses located throughout the State of Florida and internationally. Through quality teaching, the University is committed to provide all students with opportunities to develop the knowledge, understanding, and skills necessary for successful employment. Committed to a students' first philosophy, Keiser University prepares graduates for careers in business, criminal justice, health care, technology, hospitality, education and career-focused general studies. Inherent in our Mission is service to the community. This service includes community partnerships, involvement with various constituencies and various continuing education programs.   DESCRIPTIONInstructors are responsible for leveraging their expertise to deliver education services to students through: Preparing course plans and materials  Delivering courses  Monitoring progress/attendance  Advising students  Recording grades and submitting reports    IT / CYBER SECURITY INSTRUCTOR @ Keiser University",IT / CYBER SECURITY INSTRUCTOR @ Keiser University
290394,"Web Developer BCD Travel Clayton Seasonal/Temp BCD M&I is a global meeting and event management company offering event to enterprise solutions ranging from operating a single meeting to designing full strategic meetings management programs (SMMPs).  We have locations in 40 countries across the Americas, Europe, Middle East, Africa and Asia Pacific, with annual sales of approximately $620 million and a combined global work force of over 600 employees. Our world headquarters are in Chicago and we have regional hubs in Mexico City, London and Singapore. We are an independent operating unit of BCD Travel, the world's third-largest travel management company, owned by BCD Group. BCD Group employs approximately 12,000 people and operates in more than 100 countries with total sales, including franchising, of US $24 billion.  Web Developers are responsible for building, maintaining and updating a high volume of meeting registration sites within the StarCite meeting management tool. In addition, Web Developer will be responsible for attendee management for a high volume of meetings. Attendee management includes; attendee list management, electronic invitations, monitoring responses to meeting invites, reporting, rooming list management, air manifest and ground manifest oversight, attendee communication, managing attendee inquiries, and travel deviations. Web Developer will provide attendee management support for the operations team. Essential Job Functions: Must be able to come to work promptly and regularlyMust be able to take direction and work well with othersMust be able to work under the stress of and meet deadlinesMust be able to concentrate and perform accurately while meeting applicable productivity measuresMust be able to change productively and to handle other tasks as assigned        Registration Site Building:Become efficient user of Cvent/StarCite Meeting Management tool including HTML code.Build and maintain registration websites, electronic invitations and confirmations for each assigned event following client guidelines and within client driven timelines.Oversee all aspects of the website design, understanding system capabilities and reporting parameters to ensure data is captured appropriately for reporting purposes.Discuss with Planning Manager and client all reporting requirements to effectively build registration website.Test and evaluate registration web sites prior to launch for accuracy and functionality.Upload invitations lists and send invitations upon client approval.Work within the registration website technology to manage thresholds for arrival/departure parameters, room blocks, room block changes, activities, roommate assignments, data capture and reporting.Maintain consistency across all client registration websites.Understand Client Brand guidelines to ensure compliance when branding websites.Contribute to the achievement of Client Service Level agreements including registration website build completion timeline.Attendee Management Support for Operations Team:Provide attendee management for each program including:  attendee list management, electronic invitations, monitoring responses to meeting invites, reporting, rooming list management, air manifest and ground manifest oversight, attendee communication, managing attendee inquiries, and travel deviations.Participate in planning calls with Planning Manager and client to discuss the registration process, client expectations, deliverables, due dates, and reporting requirements.General:Manage high volume of events simultaneously.Adhere to all deadlines, turn-around times, and standard operating proceduresAttend team and departmental meetings.Ability to identify resources in a complex organization to effectively get results.Develop and maintain relationships with meeting contacts to ensure best-in-class service.Occasional onsite help with program operation.Treat colleagues, employees, and suppliers with respect and dignity.Responsible for protecting confidential information of BCD M&I and Client.Conduct oneself in a professional and approachable manner at all times.Work independently in the absence of supervision.Assumes and performs other duties and responsibilities not specifically outlined herein, as requested.Transferable Skills:Flexible to work outside normal business hours and weekends as necessary.Manage multiple projects with a high volume of deliverablesChange managementProactive and consultative customer serviceStrong and accurate verbal and written communication skillsStrong organizational and interpersonal skillsHigh level of attention to detailQuick decision making abilityPositive attitudeProblem solving skillsQualifications:Knowledge of Cvent Meeting Management technology a plusPrevious registration site building experience highly preferredDirect client relations experienceProficient in Microsoft Office with emphasis on strong Excel capabilitiesLotus Notes Database experience helpfulCollege Degree preferredTravel industry and destination knowledgeAbility to quickly adapt to and learn new technology interfaces#CB Web Developer @ BCD Travel",Web Developer @ BCD Travel
290395,"Web Developer BCD Travel Chicago Seasonal/Temp BCD M&I is a global meeting and event management company offering event to enterprise solutions ranging from operating a single meeting to designing full strategic meetings management programs (SMMPs).  We have locations in 40 countries across the Americas, Europe, Middle East, Africa and Asia Pacific, with annual sales of approximately $620 million and a combined global work force of over 600 employees. Our world headquarters are in Chicago and we have regional hubs in Mexico City, London and Singapore. We are an independent operating unit of BCD Travel, the world's third-largest travel management company, owned by BCD Group. BCD Group employs approximately 12,000 people and operates in more than 100 countries with total sales, including franchising, of US $24 billion.  Web Developers are responsible for building, maintaining and updating a high volume of meeting registration sites within the StarCite meeting management tool. In addition, Web Developer will be responsible for attendee management for a high volume of meetings. Attendee management includes; attendee list management, electronic invitations, monitoring responses to meeting invites, reporting, rooming list management, air manifest and ground manifest oversight, attendee communication, managing attendee inquiries, and travel deviations. Web Developer will provide attendee management support for the operations team. Essential Job Functions: Must be able to come to work promptly and regularlyMust be able to take direction and work well with othersMust be able to work under the stress of and meet deadlinesMust be able to concentrate and perform accurately while meeting applicable productivity measuresMust be able to change productively and to handle other tasks as assigned        Registration Site Building:Become efficient user of Cvent/StarCite Meeting Management tool including HTML code.Build and maintain registration websites, electronic invitations and confirmations for each assigned event following client guidelines and within client driven timelines.Oversee all aspects of the website design, understanding system capabilities and reporting parameters to ensure data is captured appropriately for reporting purposes.Discuss with Planning Manager and client all reporting requirements to effectively build registration website.Test and evaluate registration web sites prior to launch for accuracy and functionality.Upload invitations lists and send invitations upon client approval.Work within the registration website technology to manage thresholds for arrival/departure parameters, room blocks, room block changes, activities, roommate assignments, data capture and reporting.Maintain consistency across all client registration websites.Understand Client Brand guidelines to ensure compliance when branding websites.Contribute to the achievement of Client Service Level agreements including registration website build completion timeline.Attendee Management Support for Operations Team:Provide attendee management for each program including:  attendee list management, electronic invitations, monitoring responses to meeting invites, reporting, rooming list management, air manifest and ground manifest oversight, attendee communication, managing attendee inquiries, and travel deviations.Participate in planning calls with Planning Manager and client to discuss the registration process, client expectations, deliverables, due dates, and reporting requirements.General:Manage high volume of events simultaneously.Adhere to all deadlines, turn-around times, and standard operating proceduresAttend team and departmental meetings.Ability to identify resources in a complex organization to effectively get results.Develop and maintain relationships with meeting contacts to ensure best-in-class service.Occasional onsite help with program operation.Treat colleagues, employees, and suppliers with respect and dignity.Responsible for protecting confidential information of BCD M&I and Client.Conduct oneself in a professional and approachable manner at all times.Work independently in the absence of supervision.Assumes and performs other duties and responsibilities not specifically outlined herein, as requested.Transferable Skills:Flexible to work outside normal business hours and weekends as necessary.Manage multiple projects with a high volume of deliverablesChange managementProactive and consultative customer serviceStrong and accurate verbal and written communication skillsStrong organizational and interpersonal skillsHigh level of attention to detailQuick decision making abilityPositive attitudeProblem solving skillsQualifications:Knowledge of Cvent Meeting Management technology a plusPrevious registration site building experience highly preferredDirect client relations experienceProficient in Microsoft Office with emphasis on strong Excel capabilitiesLotus Notes Database experience helpfulCollege Degree preferredTravel industry and destination knowledgeAbility to quickly adapt to and learn new technology interfaces#CB Web Developer @ BCD Travel",Web Developer @ BCD Travel
290456,"Data Entry Staffmark Union City Full-Time/Part-Time 
Data Entry

Staffmark currently has&nbsp;upcoming openings for a talented individual to fill the role of Data Entry Clerk in Union City.   As a Data Entry Clerk, you will be responsible for preparing data for computer entry, processing customer and account documents, entering customer and account data, verifying customer and account data, maintain data entry requirements, and contributing to a team effort.


The ideal candidate will be deadline- and detail-oriented and able to multi-task.
Candidates should also have excellent data entry and typing skills, general math skills, and organization skills.
Minimum KSPH for these positions 8,500 with 99-100% accuracy. Skills will be assessed through our Prove-It software&nbsp;online tool.&nbsp;



    
    Data Entry &ndash;&nbsp;
    8,500KSPH with 99% accuracy
    &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; $12.00 day
    shift, $13.20 swing shift (6 hour shifts) and $13.80 overnight (6 hour shifts)
    


Candidates will be tested on matching skills and/or&nbsp;Alpha-numeric
Data Entry and must score a minimum of&nbsp;8,500 KPH. These positions are seasonal, day, swing,&nbsp;and overnight
shift.

Please make sure you have the documents needed to report for the interview process&nbsp;proving&nbsp;you are eligible to work in the
United States.

For further information, please contact:

510/ 417-5844&nbsp; or 408/ 496-5450&nbsp;&nbsp;or 707/ 624-6220

Email:
[Click Here to Email Your Resumé]


Equal Opportunity Employer
As an equal
opportunity employer, all employment decisions are based on an individual&rsquo;s
abilities, skills and performance. Staffmark does not discriminate against any
individual based on age, race, religious beliefs, national origin, gender,
sexual orientation, disability or veteran status, or any other status protected
by law.
 Data Entry @ Staffmark",Data Entry @ Staffmark
290484,"Software Engineer Internship- (summer) - Cars.com Cars.com Austin Intern Cars.com Technology Internship Program (TIP) is a strategic innovation program that enables participants to:

On-job-training to execute a real world project making direct impact to Cars.com overall experience
Mentoring from Lead & Senior Application Developers
Agile Methodology experience
Interactions with Cars.com Senior Management/Executives
Overview of Cars.com Business Products
Insights into Cars.com Technologies & Systems
Experience that will make participants more marketable for full-time employment

 
Interns will work on a problem and/or issue related to Auto.com’s business for a 12-week period.  Upon the culmination of their internship they will be asked to share their findings with key constituents throughout the organization.
 
We are looking for 1 interns to work from June to September. 
  Software Engineer Internship- (summer) - Cars.com @ Cars.com",Software Engineer Internship- (summer) - Cars.com @ Cars.com
290529,"Data Entry Clerk NEEDED! 1-3 Month Temp! OfficeTeam Mission Seasonal/Temp Ref ID: 02380-115200Classification: Data EntryCompensation: $12.00 to $12.00 per hourOfficeTeam is currently seeking an excellent Data Entry Clerk for a client of ours in the Overland Park, KS. This Data Entry Clerk will be responsible for entering data into the companies system from faxes, mail and call-in information. OfficeTeam is looking for someone that types over 10,000 KSPH with minimal errors. This is a 1-3 month temporary position. If you or someone you know is interested in this Data Entry Clerk position please contact OfficeTeam immediately at 913-451-1014 or apply online at www.officeteam.com. Data Entry Clerk NEEDED! 1-3 Month Temp! @ OfficeTeam",Data Entry Clerk NEEDED! 1-3 Month Temp! @ OfficeTeam
290533,"Data Entry Clerk OfficeTeam Sacramento Seasonal/Temp Ref ID: 00393-000256Classification: Data EntryCompensation: DOERobert Half Healthcare is looking for Marketing Coordinator. They do major fundraising in May and need someone to help prepare. Must have 2-3 years of event planning in the background. Highly administrative position. This is in the marketing and development dept. Must have strong Word and Excel. If they have worked with e-newsletters thats a plus- will be creating newsletters. Must have strong writing skills. They use Constant Contact. Strong organizational skills, must be very articulate. Data Entry Clerk @ OfficeTeam",Data Entry Clerk @ OfficeTeam
290540,"Data Entry Clerk OfficeTeam Cerritos Seasonal/Temp Ref ID: 00750-112299Classification: Data EntryCompensation: $12.00 to $14.00 per hourHave a strong Data Entry position and looking for a great opportunity to work with a manufacturing firm? This company specializes in metal coating and they are looking for a Data Entry Clerk for their North Orange County office. The Data entry clerk will be responsible for updating inventory, entering in purchase orders, assisting with material updates, and supporting the Office Manager. Must have at least 1 year of office experience, any prior inventory experience is a plus. Must have strong Excel skills. Bilingual Mandarin is a plus Data Entry Clerk @ OfficeTeam",Data Entry Clerk @ OfficeTeam
290631,"Data Entry Clerk OfficeTeam Boston Seasonal/Temp Ref ID: 02101-107824Classification: Data EntryCompensation: $12.35 to $14.30 per hourOfficeTeam is working with a Capital Management firm in Boston in search of a Data Entry Clerk with exposure to client relations. The Data Entry Clerk should be proficient in all Microsoft Office programs, highly organized, and extremely detail orientated. The Data Entry Clerk will be responsible for maintaining and updating investor contact information and coordinate global changes across multiple funds within the organization. The Data Entry Clerk is preferred/but not required to have exposure and experience operating with Client Relationship Management (CRM) databases, and exposure to the private equity and/or financial services industry. If you are interested in the role, please send your resume to [Click Here to Email Your Resumé] or call (617) 951-0036 for consideration. Data Entry Clerk @ OfficeTeam",Data Entry Clerk @ OfficeTeam
290646,"Data Entry Clerk OfficeTeam Eden Valley Seasonal/Temp Ref ID: 02480-105609Classification: Data EntryCompensation: $10.00 to $12.50 per hourDue to strong growth and expansion, are Customer Support and Administrative Services team is seeking highly intelligent, detail oriented, self-motivated professionals to help us push our performance to the next level. The Process Administrator is responsible for the success of multiple client programs via complex file loads, data manipulation and processing and administrative support. Qualifications include: -Ability to communicate professionally with all levels -Flexible and adaptable in a constantly changing environment -Proven experience working independently with tight deadlines and accuracy -Strong critical thinking and problem solving abilities -Ability to work across boundaries to resolve issues to client expectations. -Organized and detailed Experience: -Previous experience in program administration -Experience managing multiple computer applications -File loads, file processing, data manipulation experience helpful -Strong verbal and written communication skills -Maintain accurate and detailed program documentation Data Entry Clerk @ OfficeTeam",Data Entry Clerk @ OfficeTeam
